Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-TheDamBusters,0.0042,3.31,"3,753"
Main-DecompressedComic,0.0042,3.11,"30,382"
Main-AntiLoveSong,0.0042,3.02,"45,045"
Main-EnforcedPlug,0.0042,2.94,"116,411"
Main-MerchantCity,0.0042,3.22,"11,942"
Main-TitleMontage,0.0042,3.12,"22,735"
Main-AnonymousRinger,0.0042,3.06,"22,795"
Main-IncessantMusicMadness,0.0042,3.07,"24,447"
Main-MonumentalBattle,0.0042,2.92,"102,798"
Main-PseudoCrisis,0.0042,2.98,"29,468"
Main-AnimatedMusicVideo,0.0041,3.11,"55,174"
Main-LogicalExtreme,0.0041,3.21,"17,563"
Main-DoubleAesop,0.0041,3.24,"4,308"
Main-DutchAngle,0.0041,3.10,"64,372"
Main-OverusedCopycatCharacter,0.0041,3.06,"18,223"
Main-MoodLighting,0.0041,3.17,"13,794"
Main-GetBackToTheFuture,0.0041,3.15,"8,816"
Main-PrimaDonnaDirector,0.0041,3.09,"22,101"
Main-OnceMoreWithClarity,0.0041,3.05,"12,507"
Main-InstitutionalApparel,0.0041,3.04,"19,373"
Main-TrumanShowPlot,0.0041,3.20,"28,509"
Main-RatingsStunt,0.0041,3.12,"19,057"
Main-EpicRiff,0.0041,3.28,"22,619"
Main-AuthorGuestSpot,0.0041,3.19,"9,768"
Main-DigitalDestruction,0.0041,3.17,"16,830"
Main-TheAdjectivalSuperhero,0.0041,3.08,"25,177"
Main-TokyoTower,0.0041,3.03,"28,603"
Main-HesitationEqualsDishonesty,0.0041,3.00,"19,959"
Main-SlowMotionDrop,0.0041,3.18,"11,961"
Main-CutApart,0.0041,3.12,"37,475"
Main-TheWarRoom,0.0041,3.00,"30,407"
Main-SpiritualLicensee,0.0041,2.84,"175,694"
Main-MediaClassifications,0.0041,3.10,"53,321"
Main-KitschyLocalCommercial,0.0041,3.10,"16,592"
Main-DigitalHeadSwap,0.0041,3.26,"7,383"
Main-CookieCutterFic,0.0041,2.93,"105,699"
Main-SurrealThemeTune,0.0040,3.12,"32,372"
Main-FanFilm,0.0040,3.03,"66,079"
Main-DiedOnABus,0.0040,3.13,"8,573"
Main-Juggalo,0.0040,3.44,"40,392"
Main-GoingCosmic,0.0040,2.99,"218,826"
Main-BraidsBeadsAndBuckskins,0.0040,2.98,"56,125"
Main-RockMeAsmodeus,0.0040,3.12,"56,757"
Main-GraduateFromTheStory,0.0040,3.10,"4,008"
Main-ThreeChordsAndTheTruth,0.0040,3.13,"108,553"
Main-SimpleScoreOfSadness,0.0040,3.27,"6,895"
Main-BetterOnDVD,0.0040,2.91,"67,163"
Main-TrueRomance,0.0040,3.12,"15,766"
Main-Improv,0.0040,3.07,"35,982"
Main-ColbertBump,0.0040,3.06,"98,542"
Main-ThemeTuneRap,0.0040,3.02,"24,247"
Main-CensorshipBureau,0.0040,3.33,"10,152"
Main-ReclusiveArtist,0.0040,3.09,"33,657"
Main-TokenMotivationalNemesis,0.0040,3.23,"5,218"
Main-WelcomeToTheLiberator,0.0040,3.22,"6,068"
Main-MotionCapture,0.0040,3.25,"9,492"
Main-Rewrite,0.0040,3.01,"22,870"
Main-DyingToBeReplaced,0.0040,3.14,"4,209"
Main-ScrewedByTheLawyers,0.0040,2.98,"57,475"
Main-MisplacedVegetation,0.0040,3.15,"12,716"
Main-SpotlightStealingTitle,0.0040,3.04,"18,021"
Main-SuperSentaiStance,0.0040,3.00,"22,969"
Main-RushmoreRefacement,0.0040,3.05,"16,105"
Main-YoungerAndHipper,0.0040,2.99,"23,253"
Main-TheShowMustGoOn,0.0040,3.01,"50,864"
Main-CharacterPortrait,0.0040,3.10,"15,164"
Main-EverytownAmerica,0.0039,3.04,"61,419"
Main-TheHomewardJourney,0.0039,3.11,"28,185"
Main-DreamMatchGame,0.0039,2.91,"24,555"
Main-ParodyNames,0.0039,2.96,"50,134"
Main-LiveEpisode,0.0039,3.28,"12,545"
Main-MedievalMorons,0.0039,3.03,"23,524"
Main-Industrial,0.0039,3.11,"64,514"
Main-XCalledTheyWantTheirYBack,0.0039,3.05,"26,249"
Main-FunnyMoney,0.0039,3.05,"31,604"
Main-EightPointEight,0.0039,2.89,"115,045"
Main-ExternalRetcon,0.0039,3.07,"35,099"
Main-AlternateDVDCommentary,0.0039,3.29,"20,701"
Main-SavedForTheSequel,0.0039,3.16,"3,841"
Main-PodCast,0.0039,3.08,"457,296"
Main-PopularityPolynomial,0.0039,2.91,"80,179"
Main-DreamBallet,0.0039,3.24,"18,205"
Main-CounterpartComparison,0.0039,2.97,"48,497"
Main-NotScreenedForCritics,0.0039,3.09,"57,534"
Main-TheFutureIsNoir,0.0039,3.07,"16,196"
Main-RevolvingDoorCasting,0.0039,3.19,"2,811"
Main-WagTheDirector,0.0039,3.06,"45,026"
Main-FourthWallPsych,0.0039,3.11,"14,101"
Main-WalkAndTalk,0.0039,3.18,"58,287"
Main-ModernStasis,0.0039,3.05,"14,413"
Main-CattlePunk,0.0039,3.14,"122,731"
Main-Applicability,0.0039,3.05,"29,044"
Main-TheCoverChangesTheMeaning,0.0039,2.95,"106,258"
Main-DumbassDJ,0.0038,3.05,"38,607"
Main-OrwellianRetcon,0.0038,3.05,"17,476"
Main-DetectiveDrama,0.0038,3.40,"104,705"
Main-SaveOurStudents,0.0038,3.02,"95,070"
Main-SanitySlippageSong,0.0038,3.09,"26,851"
Main-SplashOfColor,0.0038,3.08,"34,981"
Main-AdaptationExplanationExtrication,0.0038,3.11,"7,744"
Main-Infomercial,0.0038,3.28,"71,829"
Main-NotDrawnToScale,0.0038,3.04,"11,001"
Main-AccidentalAesop,0.0038,2.81,"62,900"
Main-SoundToScreenAdaptation,0.0038,3.18,"51,509"
Main-GodNeverSaidThat,0.0038,2.90,"20,297"
Main-EtherealChoir,0.0038,3.16,"13,324"
Main-StockSubtitle,0.0038,2.98,"145,101"
Main-EvasiveFightThreadEpisode,0.0038,2.91,"27,532"
Main-DiscreditedMeme,0.0038,3.04,"61,965"
Main-OriginsIssue,0.0038,3.16,"8,633"
Main-QuirkyTown,0.0038,3.06,"69,119"
Main-Suburbia,0.0038,3.35,"13,583"
Main-UniversalAdaptorCast,0.0038,2.92,"80,605"
Main-GoodTimesMontage,0.0038,3.22,"9,904"
Main-NowDoItAgainBackwards,0.0038,3.10,"8,884"
Main-ProgressiveRock,0.0038,3.31,"17,904"
Main-AdaptationInducedPlotHole,0.0038,2.97,"31,052"
Main-FuturisticSuperhighway,0.0037,3.17,"9,418"
Main-OminousMusicBoxTune,0.0037,2.94,"63,656"
Main-BatSignal,0.0037,3.16,"7,486"
Main-DenserAndWackier,0.0037,3.06,"11,533"
Main-MissionControlIsOffItsMeds,0.0037,2.97,"71,101"
Main-StockSeriesFinales,0.0037,3.13,"11,688"
Main-TheElevatorFromIpanema,0.0037,3.10,"28,246"
Main-InternalHomage,0.0037,2.95,"26,730"
Main-TaintedByThePreview,0.0037,2.84,"129,997"
Main-GuiltByAssociationGag,0.0037,3.19,"6,769"
Main-ItsTheJourneyThatCounts,0.0037,3.13,"19,912"
Main-DelayedRippleEffect,0.0037,3.11,"6,531"
Main-NeoclassicalPunkZydecoRockabilly,0.0037,3.10,"63,388"
Main-NothingButHits,0.0037,3.13,"33,644"
Main-FrozenInTime,0.0037,3.18,"16,407"
Main-JumpCut,0.0037,3.21,"48,228"
Main-FriendlyLocalChinatown,0.0037,3.04,"33,993"
Main-RubberBandHistory,0.0037,3.12,"6,188"
Main-TheVanna,0.0037,3.21,"58,261"
Main-UrbanWarfare,0.0037,3.15,"8,667"
Main-InUniverseCamera,0.0037,3.18,"11,529"
Main-StonerFlick,0.0037,3.23,"34,008"
Main-OrangeBlueContrast,0.0037,3.08,"32,882"
Main-HeartbeatSoundtrack,0.0037,3.09,"38,318"
Main-ThisIsAWorkOfFiction,0.0037,3.11,"32,924"
Main-ToneShift,0.0036,3.22,"5,598"
Main-LetsSeeYOUDoBetter,0.0036,3.02,"34,209"
Main-OhAndXDies,0.0036,3.08,"113,024"
Main-SpeedBuggy,0.0036,3.32,"6,515"
Main-RiskStyleMap,0.0036,3.13,"25,084"
Main-WasteOfTimeStory,0.0036,2.93,"38,863"
Main-CreatorKiller,0.0036,2.92,"154,846"
Main-FanCommunityNicknames,0.0036,2.87,"134,470"
Main-MysteryFiction,0.0036,3.54,"132,232"
Main-TrippyFinaleSyndrome,0.0036,3.04,"37,793"
Main-VertigoEffect,0.0036,3.20,"91,260"
Main-TethercatPrinciple,0.0036,3.00,"64,369"
Main-Blipvert,0.0036,2.97,"36,830"
Main-ReverseWhodunnit,0.0036,3.19,"68,845"
Main-InternationalCoproduction,0.0036,3.23,"16,828"
Main-EmbeddedPrecursor,0.0036,3.11,"11,541"
Main-MandatoryTwistEnding,0.0036,3.06,"17,405"
ShoutOut-ToShakespeare,0.0036,2.92,"57,582"
Main-SoCalization,0.0036,3.26,"10,153"
Main-ThirdIs3D,0.0036,3.17,"18,587"
Main-EngagingChevrons,0.0036,3.09,"6,819"
Main-BelatedBackstory,0.0036,3.01,"17,847"
Main-ThatNightFeltLikeMonths,0.0036,3.04,"45,042"
Main-MurderBallad,0.0036,3.07,"27,971"
Main-GloveSlap,0.0036,3.14,"33,357"
Main-PhonyNewscast,0.0036,3.37,"11,049"
Main-Overcrank,0.0036,3.69,"5,606"
Main-ASpaceMarineIsYou,0.0036,2.99,"73,663"
Main-TheAllConcealingI,0.0036,3.10,"43,287"
Main-UnreliableVoiceover,0.0036,3.04,"21,398"
Main-MedalOfDishonor,0.0036,2.98,"42,272"
Main-CreditsMontage,0.0036,3.11,"15,461"
Main-MoodMotif,0.0036,2.94,"46,768"
Main-FanConvention,0.0036,3.19,"9,702"
Main-VideoGameLongRunners,0.0036,2.90,"94,808"
Main-LonelyPianoPiece,0.0036,3.04,"20,512"
Main-WhipPan,0.0036,3.24,"7,333"
Main-InvisiblePresident,0.0036,3.05,"35,907"
Main-Tomorrowland,0.0036,3.21,"3,920"
Main-CyberPunkIsTechno,0.0036,3.07,"20,793"
Main-FilmSerial,0.0036,3.43,"4,094"
Main-VirtualConsole,0.0035,3.70,"9,612"
Main-BalkanizeMe,0.0035,3.22,"21,730"
Main-CaptainSpaceDefenderOfEarth,0.0035,3.04,"29,237"
Main-DreamingOfAWhiteChristmas,0.0035,2.99,"57,444"
Main-EpistolaryNovel,0.0035,3.30,"89,568"
Main-SummonBackupDancers,0.0035,3.12,"32,623"
Main-ScriptWank,0.0035,3.11,"3,798"
Main-UniverseCompendium,0.0035,3.13,"19,005"
Main-CharacterShilling,0.0035,3.12,"3,358"
Main-TheSavageSouth,0.0035,3.06,"22,104"
Main-LettingTheAirOutOfTheBand,0.0035,2.92,"58,073"
Main-FaceOnAMilkCarton,0.0035,3.11,"18,459"
Main-StarSystem,0.0035,3.16,"22,672"
Main-HypeAversion,0.0035,2.83,"100,844"
Main-TradingCardLame,0.0035,3.00,"14,716"
Main-ObsessionSong,0.0035,3.10,"29,048"
Main-TheFireflyEffect,0.0035,3.45,"2,413"
Main-MockGuffin,0.0035,3.20,"10,673"
Main-FlyAtTheCameraEnding,0.0035,3.16,"6,885"
Main-SecretDiary,0.0035,3.18,"8,427"
Main-SleeperHit,0.0035,2.84,"83,216"
Main-LifeIsntFair,0.0035,3.11,"13,626"
Main-BreakupBreakout,0.0035,3.08,"27,047"
Main-NoPlotNoProblem,0.0035,3.18,"95,247"
Main-DayOfTheJackboot,0.0035,2.94,"77,062"
ShoutOut-WesternAnimation,0.0035,2.80,"38,602"
Main-CryingIndian,0.0035,3.11,"30,231"
Main-ProudMerchantRace,0.0034,3.06,"29,455"
Main-PhotoComic,0.0034,3.18,"141,955"
Main-AdoredByTheNetwork,0.0034,2.82,"185,192"
Main-MotionlessMakeover,0.0034,3.21,"2,541"
ShoutOut-LiveActionTV,0.0034,2.80,"52,053"
Main-GrassIsGreener,0.0034,3.30,"11,184"
Main-RoadMovie,0.0034,3.19,"56,189"
ShoutOut-Films,0.0034,2.91,"82,890"
Main-POVCam,0.0034,3.04,"109,135"
Main-WraparoundBackground,0.0034,3.00,"108,234"
Main-Plunder,0.0034,3.07,"45,087"
Main-TheNamesake,0.0034,3.04,"55,229"
Main-YouWillBeBeethoven,0.0034,3.08,"10,806"
Main-ProtestSong,0.0034,3.12,"47,875"
Main-RevengeOfTheSequel,0.0034,3.06,"29,498"
Main-NewYorkSubway,0.0034,3.08,"47,354"
Main-CaptainObviousAesop,0.0034,3.20,"6,399"
Main-RecycledPremise,0.0034,3.08,"22,477"
Main-SolemnEndingTheme,0.0034,3.16,"9,005"
Main-TheEponymousShow,0.0034,3.23,"143,357"
Main-EstrangedSoapFamily,0.0034,3.32,984
Main-AllAnimeIsNaughtyTentacles,0.0034,2.97,"28,498"
Main-AlienSpaceBats,0.0034,3.00,"46,874"
Main-WeAreExperiencingTechnicalDifficulties,0.0034,2.94,"45,938"
Main-GothicHorror,0.0034,3.18,"53,681"
Main-TrainStationGoodbye,0.0034,3.19,"30,635"
Main-RealityShowGenreBlindness,0.0034,3.10,"65,212"
Main-StoppedNumberingSequels,0.0034,3.02,"18,105"
Main-GirlGroup,0.0034,3.22,"17,174"
Main-Profiling,0.0034,3.13,"6,494"
Main-SincerestFormOfFlattery,0.0034,3.30,"3,433"
Main-PixelArtComic,0.0034,3.58,"5,415"
Main-CastTheExpert,0.0034,3.23,"44,579"
Main-MoustacheDePlume,0.0034,3.18,"89,810"
Main-CelebrityEndorsement,0.0034,3.12,"22,457"
Main-CompanionShow,0.0034,3.36,"9,176"
Main-RecordOfLoudnessWar,0.0034,3.21,"61,300"
Main-TrueArtIsForeign,0.0033,2.98,"84,223"
Main-BrokeTheRatingScale,0.0033,2.89,"115,358"
Main-FormerChildStar,0.0033,3.00,"42,085"
Main-MyRealDaddy,0.0033,2.91,"15,692"
Main-VersusTitle,0.0033,2.96,"137,962"
Main-LondonEnglandSyndrome,0.0033,3.01,"34,644"
Main-ParodyFailure,0.0033,3.01,"22,790"
Main-FanVerse,0.0033,2.96,"289,074"
Main-RecursiveImport,0.0033,3.03,"29,099"
Main-TelevisionSerial,0.0033,3.31,"17,879"
Main-PeripheryHatedom,0.0033,2.86,"89,266"
Main-CloseEnoughTimeline,0.0033,3.17,"8,348"
Main-DeconReconSwitch,0.0033,3.06,"6,445"
Main-StandardizedSitcomHousing,0.0033,3.21,"17,122"
Main-Seattle,0.0033,3.01,"43,179"
Main-VlogSeries,0.0033,3.33,"26,160"
Main-ChekhovsArmy,0.0033,3.08,"9,375"
Main-HomeGame,0.0033,3.37,"24,786"
Main-TookTheBadFilmSeriously,0.0033,2.99,"27,425"
Main-NoNewFashionsInTheFuture,0.0033,3.03,"28,035"
Main-CandidCameraPrank,0.0033,3.22,"34,934"
Main-EpicSong,0.0033,3.26,"16,254"
Main-BracesOfOrthodonticOverkill,0.0033,3.12,"12,841"
Main-LoserLeavesTown,0.0033,3.53,"2,814"
Main-SlidingScaleOfFourthWallHardness,0.0033,3.24,"5,950"
Main-Garfunkel,0.0033,3.04,"26,965"
Main-HeyIKnowYou,0.0033,3.37,"4,427"
Main-LoungeLizard,0.0033,3.16,"5,897"
Main-LondonTown,0.0033,3.27,"23,833"
Main-SequelGap,0.0033,3.05,"38,377"
Main-InjunCountry,0.0033,3.07,"38,523"
Main-LoadsAndLoadsOfRoles,0.0033,3.11,"34,751"
Main-Nerdcore,0.0033,3.15,"17,650"
Main-SubbingVersusDubbing,0.0032,3.23,"13,392"
Main-ProtagonistTitleFallacy,0.0032,3.00,"34,008"
Main-AntagonistTitle,0.0032,2.94,"60,426"
Main-Demographics,0.0032,3.47,"2,788"
Main-NoRomanticResolution,0.0032,3.24,"8,150"
Main-GodwinsLawOfTimeTravel,0.0032,3.19,"8,429"
Main-PenName,0.0032,3.27,"8,469"
Main-TheClimax,0.0032,3.33,"14,383"
Main-PurelyAestheticEra,0.0032,3.02,"16,632"
Main-BlackVikings,0.0032,2.99,"23,918"
Main-AttentionDeficitCreatorDisorder,0.0032,2.96,"97,806"
Main-TheEpic,0.0032,2.98,"57,776"
Main-Hipster,0.0032,3.11,"89,202"
Main-NameTron,0.0032,2.95,"15,703"
Main-FanworkBan,0.0032,3.05,"40,854"
Main-CriticalBacklash,0.0032,2.97,"24,019"
Main-ShowStopper,0.0032,3.26,"4,328"
Main-WestCoastTeam,0.0032,3.05,"23,407"
Main-ISayWhatISay,0.0032,3.14,"5,091"
Main-AdventureFriendlyWorld,0.0032,3.19,"5,512"
Main-OrbitalShot,0.0032,3.18,"94,851"
Main-ChristmasRushed,0.0032,3.17,"8,745"
Main-Pastiche,0.0032,3.10,"23,649"
Main-Fanime,0.0032,3.49,"173,908"
Main-ShowAccuracyToyAccuracy,0.0032,3.46,"1,867"
Main-IAmNotLeonardNimoy,0.0032,3.03,"41,832"
Main-WatsonianVersusDoylist,0.0032,3.37,"3,934"
Main-EverythingsLouderWithBagpipes,0.0032,3.05,"38,704"
Main-HitFlash,0.0032,3.13,"6,542"
Main-BeforeTheDarkTimes,0.0032,3.16,"5,171"
Main-ChildrensTelevisionIsChildish,0.0032,3.11,"25,092"
Main-FourPointScale,0.0032,2.99,"90,019"
Main-AdNauseam,0.0032,3.25,"50,211"
Main-FlashbackToCatchphrase,0.0032,3.11,"4,542"
Main-NeverTrustATitle,0.0032,2.94,"39,650"
Main-TrueMeaningOfChristmas,0.0032,3.00,"47,481"
Main-ProWrestlingIsReal,0.0032,3.26,"10,083"
Main-GoldenAgeOfHollywood,0.0032,3.04,"72,110"
Main-TimePassesMontage,0.0032,3.08,"35,415"
Main-MouthFlaps,0.0031,3.85,"7,944"
Main-StorybookOpening,0.0031,3.22,"6,627"
Main-Intermission,0.0031,3.26,"18,039"
Main-HighConcept,0.0031,3.02,"53,072"
Main-RotatingArcs,0.0031,3.05,"19,687"
Main-CeilingBanger,0.0031,3.00,"23,047"
Main-SpinoffSendoff,0.0031,3.21,"2,305"
Main-HeAlsoDid,0.0031,2.84,"220,140"
Main-DoubleVision,0.0031,2.97,"118,977"
Main-AllOrNothing,0.0031,3.17,"54,804"
Main-SuperTrophySuperRack,0.0031,2.98,"15,240"
Main-IncrediblyLongNote,0.0031,3.13,"20,538"
Main-RemadeForTheExport,0.0031,3.05,"28,805"
Main-BigGame,0.0031,3.33,"22,799"
Main-CharlieAndTheChocolateParody,0.0031,3.14,"14,756"
Main-TravelMontage,0.0031,3.17,"20,954"
Main-SundayStrip,0.0031,3.12,"34,776"
Main-PatientOfTheWeek,0.0031,3.42,"4,575"
Main-ClumsyCopyrightCensorship,0.0031,3.02,"37,535"
Main-CloseOnTitle,0.0031,3.22,"6,156"
ShoutOut-TabletopGames,0.0031,2.89,"78,179"
Main-ShortStory,0.0031,3.39,"150,029"
Main-OnceUponATime,0.0031,3.09,"36,925"
Main-TroperCriticalMass,0.0031,3.30,"3,009"
Main-MalignantPlotTumor,0.0031,2.98,"15,118"
Main-InterpolSpecialAgent,0.0031,3.18,"15,725"
Main-BlackSheepHit,0.0031,3.17,"30,460"
Main-PoliceLineup,0.0031,3.15,"12,879"
Main-StonersAreFunny,0.0031,3.08,"23,525"
Main-SignatureSong,0.0031,3.21,"58,277"
Main-LeastRhymableWord,0.0031,3.10,"11,943"
Main-ForensicDrama,0.0031,3.25,"17,148"
Main-DeathInTheClouds,0.0031,3.29,"5,424"
Main-Letters2Numbers,0.0031,3.13,"49,294"
Main-MetaTwist,0.0031,3.17,"4,187"
Main-FakeActionPrologue,0.0031,3.14,"15,573"
Main-OldMediaAreEvil,0.0030,3.10,"23,901"
Main-StillbornFranchise,0.0030,2.97,"53,768"
Main-RecycledSoundtrack,0.0030,3.00,"79,285"
Main-MistakenForTerrorist,0.0030,3.22,"12,949"
Main-HairTodayGoneTomorrow,0.0030,3.11,"4,351"
Main-TwistingTheWords,0.0030,2.97,"41,833"
Main-IndecisiveDeconstruction,0.0030,3.01,"14,631"
Main-NarratingTheObvious,0.0030,3.16,"10,974"
Main-MyLocal,0.0030,3.34,"23,959"
Main-FauxToGuide,0.0030,3.12,"20,363"
Main-YouWannaGetSued,0.0030,3.01,"32,853"
Main-SmallTownBoredom,0.0030,3.13,"31,991"
Main-FatalMethodActing,0.0030,3.02,"20,689"
Main-InstantEmergencyResponse,0.0030,3.20,"4,725"
Main-TomHanksSyndrome,0.0030,3.02,"71,260"
Main-FanMyopia,0.0030,3.19,"38,548"
Main-RoleEndingMisdemeanor,0.0030,3.01,"52,874"
Main-MaltShop,0.0030,3.11,"14,365"
Main-FauxDocumentary,0.0030,3.14,"71,574"
Main-SubmarinePirates,0.0030,3.07,"13,356"
Main-OneWePreparedEarlier,0.0030,3.88,183
Main-Diary,0.0030,2.99,"156,078"
Main-TheElevenOClockNumber,0.0030,3.20,"20,667"
Main-UnreadablyFastText,0.0030,2.99,"43,976"
Main-RunningTimeInTheTitle,0.0030,3.07,"59,988"
Main-TrollingCreator,0.0030,2.96,"21,054"
Main-HalfHourComedy,0.0030,3.73,"3,865"
Main-RedHerringTwist,0.0030,3.13,"8,483"
Main-WordOfSaintPaul,0.0030,3.19,"3,596"
Main-TorosYFlamenco,0.0030,3.12,"12,114"
Main-LectureAsExposition,0.0030,3.18,"16,661"
Main-TheSomethingForce,0.0030,3.04,"39,123"
Main-RedHerringShirt,0.0030,3.09,"9,177"
Main-PhotoMontage,0.0030,3.10,"28,490"
Main-RedSkiesCrossover,0.0030,3.15,"6,330"
Main-AmbiguousSituation,0.0030,2.96,"62,075"
Main-WorkedShoot,0.0030,3.17,"15,839"
Main-TitleOnlyOpening,0.0030,3.08,"60,436"
Main-UnInstallment,0.0030,3.07,"19,135"
Main-StylisticSelfParody,0.0030,3.04,"21,343"
Main-ListSong,0.0030,3.04,"90,246"
Main-ShortAnimeMovie,0.0030,3.39,"1,463"
Main-GuestHost,0.0030,3.34,"9,983"
Main-InkStainAdaptation,0.0029,3.01,"9,727"
Main-NoPartyGiven,0.0029,3.02,"44,183"
Main-NotHisSled,0.0029,3.02,"62,314"
Main-StationIdent,0.0029,3.16,"14,682"
Main-MagnumOpusDissonance,0.0029,2.97,"44,381"
Main-ShootTheMoney,0.0029,3.03,"42,704"
Main-TVStrikes,0.0029,3.09,"14,194"
Main-HappierHomeMovie,0.0029,2.98,"56,745"
Main-DeconstructionCrossover,0.0029,2.91,"83,674"
Main-SavagePiercings,0.0029,3.19,"3,159"
Main-UnnaturallyBlueLighting,0.0029,3.15,"37,380"
Main-GenerationalSaga,0.0029,3.06,"37,421"
Main-DadaAd,0.0029,3.02,"22,887"
Main-PrivatelyOwnedSociety,0.0029,3.19,"7,632"
Main-NonActorVehicle,0.0029,3.17,"48,703"
Main-Whammy,0.0029,3.20,"71,490"
Main-Costumer,0.0029,2.95,"15,398"
Main-CommercialBreakCliffhanger,0.0029,3.07,"72,864"
Main-ReplacedTheThemeTune,0.0029,3.21,"40,469"
Main-GISSyndrome,0.0029,3.18,"83,545"
Main-OutlawTown,0.0029,3.03,"18,933"
Main-Realism,0.0029,3.17,"50,510"
Main-SixtyFiveEpisodeCartoon,0.0029,3.13,"27,572"
Main-YouDontLookLikeYou,0.0029,3.01,"11,143"
Main-StuntDouble,0.0029,3.13,"19,476"
Main-ThePublicDomainChannel,0.0029,3.22,"9,404"
Main-EndOfSeriesAwareness,0.0029,3.04,"14,670"
Main-TooManyCooksSpoilTheSoup,0.0029,3.15,"14,806"
Main-NostalgiaAintLikeItUsedToBe,0.0029,3.08,"12,415"
Main-YouClonedHitler,0.0029,3.12,"16,108"
Main-ElsewhereFic,0.0029,3.03,"220,858"
Main-FalseCameraEffects,0.0029,3.03,"33,298"
Main-SyndicationTitle,0.0029,3.21,"20,301"
Main-SmashToBlack,0.0029,3.19,"4,358"
Main-SecondaryCharacterTitle,0.0029,2.97,"88,763"
Main-CyberpunkWithAChanceOfRain,0.0029,3.04,"38,894"
Main-BlackScreenOfDeath,0.0029,3.11,"7,547"
Main-LenoDevice,0.0029,3.03,"24,225"
Main-WellThisIsNotThatTrope,0.0029,3.16,"6,942"
Main-DownOnTheFarm,0.0029,2.96,"82,623"
Main-IwoJimaPose,0.0029,3.10,"21,664"
Main-GatewaySeries,0.0029,2.79,"124,238"
Main-OddlyNamedSequel2ElectricBoogaloo,0.0029,2.79,"125,074"
Main-PastelChalkedFreezeFrame,0.0029,3.19,"4,678"
Main-Animutation,0.0028,3.24,"31,606"
Main-DeterminedHomesteader,0.0028,3.32,"24,686"
Main-HalloweenSpecial,0.0028,3.52,"20,018"
Main-FanDisillusionment,0.0028,3.19,"3,632"
ShoutOut-Comics,0.0028,2.96,"28,953"
Main-NoPaperFuture,0.0028,3.09,"11,583"
Main-WorldOfSymbolism,0.0028,3.14,"40,905"
Main-TheMusicMeister,0.0028,3.13,"4,604"
Main-ElvisLives,0.0028,3.02,"18,324"
Main-SerendipityWritesThePlot,0.0028,3.02,"24,352"
Main-SomethingSomethingLeonardBernstein,0.0028,3.07,"24,824"
Main-EpisodeOnAPlane,0.0028,3.18,"2,331"
Main-DoTheyKnowItsChristmasTime,0.0028,3.04,"21,292"
Main-Animeland,0.0028,2.99,"43,983"
Main-InvadedStatesOfAmerica,0.0028,3.13,"15,479"
Main-ScapegoatCreator,0.0028,2.92,"18,322"
Main-Blackface,0.0028,3.07,"26,096"
Main-FightUnscene,0.0028,3.26,"4,751"
ShoutOut-Music,0.0028,3.15,"18,363"
ShoutOut-Theater,0.0028,3.19,"11,889"
Main-ClosingCredits,0.0028,3.49,"5,584"
Main-TemporarySubstitute,0.0028,3.13,"7,061"
Main-TheAmazon,0.0028,3.15,"23,657"
Main-OpinionMyopia,0.0028,3.13,"16,503"
Main-BornInTheTheatre,0.0028,3.02,"17,625"
Main-DontShootTheMessage,0.0028,3.40,"1,783"
Main-YoyoPlotPoint,0.0028,3.02,"8,224"
Main-InMemoriam,0.0028,3.04,"25,817"
Main-CuteEmUp,0.0028,3.27,"69,887"
Main-DocumentaryEpisode,0.0028,3.00,"34,316"
Main-NewNeoCity,0.0028,3.04,"11,505"
Main-BolivianArmyCliffhanger,0.0028,3.13,"8,881"
Main-TitleSequenceReplacement,0.0028,3.26,"6,999"
Main-GriefSong,0.0028,3.10,"32,433"
Main-WorkingDesigns,0.0028,3.35,"12,260"
Main-MassiveMultiplayerEnsembleNumber,0.0028,3.13,"27,503"
Main-ThrowingTheFight,0.0028,3.00,"47,780"
Main-BrainFever,0.0028,3.26,"5,589"
Main-DiegeticSwitch,0.0028,3.12,"10,474"
Main-AsteroidMiners,0.0027,3.12,"22,066"
Main-ActionHoggingOpening,0.0027,3.16,"10,617"
Main-SpaceRomans,0.0027,2.97,"36,957"
Main-AwesomeAnachronisticApparel,0.0027,2.99,"22,288"
Main-UnexpectedlyObscureAnswer,0.0027,3.22,"24,539"
Main-OrchestralBombing,0.0027,2.99,"22,534"
Main-MakingUseOfTheTwin,0.0027,3.22,"4,533"
Main-DetailHoggingCover,0.0027,3.21,"10,617"
Main-OdeToIntoxication,0.0027,3.35,"48,578"
Main-UnstoppableMailman,0.0027,3.12,"10,904"
Main-BuildLikeAnEgyptian,0.0027,3.08,"19,866"
Main-YouJustRuinedTheShot,0.0027,2.92,"39,828"
Main-BigBudgetBeefUp,0.0027,3.08,"6,907"
Main-IndustrialGhetto,0.0027,3.27,"5,324"
Main-NoEqualOpportunityTimeTravel,0.0027,3.19,"4,865"
Main-AgeCut,0.0027,3.12,"25,684"
Main-RRatedOpening,0.0027,3.00,"27,906"
Main-InnocuouslyImportantEpisode,0.0027,3.09,"3,422"
Main-FollowTheBouncingBall,0.0027,3.04,"36,995"
Main-FusionFic,0.0027,2.95,"93,834"
Main-PatterSong,0.0027,3.23,"22,372"
