Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-StuffyOldSongsAboutTheButtocks,0.0011,3.20,"5,806"
Main-SpanishPrisoner,0.0011,3.42,"2,900"
Main-PoseOfSilence,0.0011,3.33,"3,079"
Main-OnlyInAmerica,0.0011,3.27,"2,050"
Main-AccentRelapse,0.0011,3.26,"1,340"
Main-TableSpace,0.0011,3.16,"8,977"
Main-SistineSteal,0.0011,3.18,"3,458"
Main-NamesakeGag,0.0011,3.16,"7,426"
Main-CaptionHumor,0.0011,3.26,"1,534"
Main-CrowdPanic,0.0011,3.23,"2,003"
Main-RainRainGoAway,0.0011,3.10,"12,208"
Main-PreppyName,0.0011,2.95,"29,090"
Main-WorkingClassHero,0.0011,3.13,"9,158"
Main-DangerouslyCloseShave,0.0011,3.18,"6,145"
Main-CuttingTheElectronicLeash,0.0011,3.11,"7,926"
Main-StockQuotes,0.0011,2.85,"28,606"
Main-FishEyes,0.0011,3.10,"3,755"
Main-ProBonoBarter,0.0011,3.36,"11,421"
Main-VictimizedBystander,0.0011,3.18,"3,056"
Main-PartsUnknown,0.0011,3.24,"2,078"
Main-NotMyLuckyDay,0.0011,3.53,576
Main-MistakenForJunkie,0.0011,3.03,"24,705"
Main-IfIWantedXIWouldY,0.0011,3.17,"4,466"
Main-BestOutOfInfinity,0.0011,3.02,"6,979"
Main-SeniorSleepCycle,0.0011,3.32,"4,388"
Main-RecliningReigner,0.0011,3.12,"6,097"
Main-InhumanResources,0.0011,3.20,"1,245"
Main-NonSequiturDistraction,0.0011,3.46,661
Main-ThisJustIn,0.0010,3.22,"3,506"
Main-PianoKeyWave,0.0010,3.36,"2,076"
Main-NoTimeToThink,0.0010,3.08,"3,344"
Main-AssimilationAcademy,0.0010,3.24,"3,570"
Main-ObjectCeilingCling,0.0010,3.11,"6,103"
Main-PhoneyCall,0.0010,3.13,"5,957"
Main-WaterfallPuke,0.0010,3.21,"1,901"
Main-UsefulBook,0.0010,3.14,"3,568"
Main-RingOldies,0.0010,3.76,151
Main-UncleHerbie,0.0010,3.56,680
Main-VotedOffTheIsland,0.0010,3.24,"7,671"
Main-OhNoYouDidnt,0.0010,3.18,"1,443"
Main-CleanDubName,0.0010,3.10,"7,020"
Main-CardboardPal,0.0010,3.04,"9,499"
Main-TheLastHorseCrossesTheFinishLine,0.0010,3.15,"8,733"
Main-WokFu,0.0010,3.33,"3,419"
Main-StrawmanProduct,0.0010,3.37,"7,254"
Main-YouSaidYouCouldntDance,0.0010,3.14,"5,201"
Main-EliminationStatement,0.0010,3.40,"3,096"
Main-SignatureLine,0.0010,2.79,"41,900"
Main-WentToTheGreatXInTheSky,0.0010,3.21,"2,470"
Main-ManekiNeko,0.0010,3.18,"2,848"
Main-WrongParachuteGag,0.0010,3.25,854
Main-HowDidThatGetInThere,0.0010,3.05,"16,279"
Main-HeHadAName,0.0010,3.13,"2,527"
Main-MidwordRhyme,0.0010,3.28,"2,380"
Main-ImOkay,0.0010,3.20,"49,379"
Main-WhatIsGoingOn,0.0010,3.26,"1,107"
Main-ShoehornedFirstLetter,0.0010,3.19,"4,095"
Main-Portmantitle,0.0010,3.05,"17,919"
Main-AmericanRobot,0.0010,3.07,"8,148"
Main-PolkaDotPaint,0.0010,3.41,"1,390"
Main-ThoughtCaption,0.0010,3.33,"8,022"
Main-NeverWakeUpASleepwalker,0.0010,3.41,934
Main-BoredomMontage,0.0010,3.47,"2,011"
Main-TyopOnTheCover,0.0010,3.35,"1,129"
Main-BeamOfEnlightenment,0.0010,3.53,"4,292"
Main-AVeryBritishChristmas,0.0010,3.14,"69,559"
Main-MadeInCountryX,0.0010,3.12,"10,934"
Main-SpontaneousReverb,0.0010,3.57,722
Main-LuridTalesOfDoom,0.0010,3.12,"23,017"
Main-MentosFinger,0.0010,3.28,"9,142"
Main-TanLines,0.0010,3.25,"7,962"
Main-ThatMysteriousThing,0.0010,3.13,"3,490"
Main-WeDoNotKnowEachOther,0.0010,3.03,"8,742"
Main-IBelieveThatYouBelieveIt,0.0010,3.27,"2,314"
Main-HollywoodDriving,0.0010,3.26,"2,856"
Main-MadeMyselfSad,0.0010,3.03,"23,529"
Main-SpeakInUnison,0.0010,3.09,"5,640"
Main-JailbirdOfPanama,0.0010,3.40,"1,331"
Main-ExpressiveEars,0.0010,3.11,"10,129"
Main-HasTwoThumbsAnd,0.0010,3.16,"1,495"
Main-CrossCulturalKerfluffle,0.0010,3.08,"7,622"
Main-SeamlessSpontaneousLie,0.0010,3.20,"2,567"
Main-RepeatWhatYouJustSaid,0.0010,3.26,"1,659"
Main-PromBaby,0.0010,3.37,"1,827"
Main-AnythingYouCanDoICanDoBetter,0.0010,3.23,"2,523"
Main-SmokingGun,0.0010,3.42,"1,788"
Main-ObviousObjectCouldBeAnything,0.0010,3.35,"1,268"
Main-NaziGrandpa,0.0010,3.11,"11,449"
Main-DisabledMeansHelpless,0.0010,3.32,"1,824"
Main-BurialAtSea,0.0010,3.14,"15,780"
Main-NoseTapping,0.0010,3.14,"6,975"
Main-AwkwardFatherSonBondingActivity,0.0010,3.17,"7,958"
Main-AlphabetNewsNetwork,0.0010,3.06,"14,191"
Main-TheGirlFromTomorrow,0.0010,3.26,"26,267"
Main-RhymingWithItself,0.0010,3.12,"3,862"
Main-BadImpressionists,0.0010,3.14,"3,852"
Main-ClusterBleepBomb,0.0010,3.08,"5,908"
Main-ZanySchemeChicken,0.0010,3.28,"3,699"
Main-DugInDeeper,0.0010,3.11,"6,248"
Main-VoteEarlyVoteOften,0.0010,3.09,"5,821"
Main-FatSuit,0.0010,3.10,"10,743"
Main-ItsTheBestWhateverEver,0.0010,3.07,"1,605"
Main-WhereWhere,0.0010,3.18,"2,960"
Main-ShowTheFolksAtHome,0.0010,3.72,"2,490"
Main-ImprovisedClothes,0.0010,3.10,"19,552"
Main-TheExoticDetective,0.0009,3.09,"8,881"
Main-NextThingTheyKnew,0.0009,3.34,895
Main-ThunderShock,0.0009,3.28,"3,439"
Main-SpiesInAVan,0.0009,3.03,"15,655"
Main-CountryCousin,0.0009,3.24,"1,117"
Main-DoomedSupermarketDisplay,0.0009,3.37,963
Main-BuzzsawJaw,0.0009,3.28,"1,297"
Main-GripingAboutGremlins,0.0009,3.10,"9,297"
Main-SequentialSymptomSyndrome,0.0009,3.11,"9,009"
Main-TheKetchupTest,0.0009,3.23,"7,988"
Main-AgentProvocateur,0.0009,3.35,"1,012"
Main-IWantedToGoBowling,0.0009,3.23,"2,565"
Main-CrypticallyUnhelpfulAnswer,0.0009,3.28,"1,326"
Main-BleepDammit,0.0009,3.23,"2,964"
Main-ButIDigress,0.0009,3.29,"2,378"
Main-ClassifiedInformation,0.0009,3.27,"1,046"
Main-ScrollingText,0.0009,3.36,730
Main-BlaxploitationParody,0.0009,3.06,"6,823"
Main-TrailerJokeDecay,0.0009,3.27,"3,254"
Main-FerrisWheelOfDoom,0.0009,3.03,"9,068"
Main-TalkAboutThatThing,0.0009,3.27,"4,065"
Main-Ladyella,0.0009,3.50,"1,438"
Main-VoiceoverLetter,0.0009,3.26,"3,917"
Main-PickACard,0.0009,3.22,"3,824"
Main-TheObiWannabe,0.0009,3.29,"1,912"
Main-DynamiteCandle,0.0009,3.17,"2,974"
Main-JumpOffABridge,0.0009,3.23,"6,387"
Main-CaptionContest,0.0009,3.24,"38,031"
Main-HollywoodApocrypha,0.0009,3.12,"3,748"
Main-HomeByChristmas,0.0009,3.11,"32,613"
Main-DisregardThatStatement,0.0009,3.36,"2,388"
Main-OffLikeAShot,0.0009,3.14,"3,701"
Main-YourTelevisionHatesYou,0.0009,3.26,"17,155"
Main-TheSecretOfLongPorkPies,0.0009,3.09,"9,390"
Main-BigStupidDoodooHead,0.0009,3.17,"3,031"
Main-MyFavoriteShirt,0.0009,2.96,"8,723"
Main-DeclarativeFinger,0.0009,3.28,"1,872"
Main-ClosedDoorRapport,0.0009,3.28,"31,166"
Main-RamblingOldManMonologue,0.0009,3.12,"5,838"
Main-PalmFistTap,0.0009,3.43,716
Main-VoiceOfDramatic,0.0009,3.25,"1,174"
Main-IHaveJustOneThingToSay,0.0009,3.18,"1,569"
Main-SeparatedByTheWall,0.0009,3.35,"5,307"
Main-YouSquared,0.0009,3.29,440
Main-WeInterruptThisProgram,0.0009,3.34,"1,271"
Main-Magic8Ball,0.0009,3.11,"5,680"
Main-PausedInterrupt,0.0009,3.15,"1,100"
Main-WhenLifeGivesYouLemons,0.0009,3.15,"1,378"
Main-ElectionNight,0.0009,3.69,590
Main-DoorFocus,0.0009,3.46,"1,817"
Main-TheBarber,0.0009,3.27,"10,329"
Main-PillowPregnancy,0.0009,3.21,"4,129"
Main-WhatSongWasThisAgain,0.0009,3.17,"5,797"
Main-ItCantBeHelped,0.0009,3.20,"3,231"
Main-PrepositionsAreNotToEndSentencesWith,0.0009,3.25,"2,158"
Main-SeizaSquirm,0.0009,3.24,"7,842"
Main-TohokuRegionalAccent,0.0009,3.50,"1,080"
Main-AmIRight,0.0009,3.18,"6,274"
Main-MagicBrakes,0.0009,3.17,"8,897"
Main-MisterDescriptor,0.0009,3.32,"1,762"
Main-SoundDefect,0.0009,3.26,"4,010"
JerkWithAHeartOfGold-Others,0.0009,3.37,"1,378"
Main-ColdReading,0.0009,3.19,"4,646"
Main-CaligulasHorse,0.0009,3.13,"4,112"
Main-FakeFood,0.0009,3.31,"1,240"
Main-HotLine,0.0009,3.36,818
Main-IgnoredVitalNewsReports,0.0009,3.21,"5,906"
Main-LifesWorkRuined,0.0009,2.98,"9,761"
Main-CrystalClearPicture,0.0009,3.44,436
Main-Flopsy,0.0009,3.25,"6,314"
Main-SkeletonKeyCard,0.0009,3.16,"15,566"
Main-Duck,0.0009,3.05,"5,428"
Main-InsatiableNewlyweds,0.0009,3.22,"4,572"
Main-BoogieKnights,0.0009,3.25,"2,367"
Main-FacialProfiling,0.0009,3.12,"9,050"
Main-FinishDialogueInUnison,0.0008,3.24,"1,558"
Main-EmptyNest,0.0008,3.48,"1,093"
Main-MistimedRevival,0.0008,3.28,"4,267"
Main-BeatBag,0.0008,3.33,"16,805"
Main-ImaginedInnuendo,0.0008,3.39,371
Main-AsManyXAsThereAreY,0.0008,3.17,"1,400"
Main-SmokyGentlemensClub,0.0008,3.04,"9,542"
Main-BrokenGlassPenalty,0.0008,3.31,"1,395"
Main-OrphanedEtymology,0.0008,3.16,"2,476"
Main-DroppingTheBombshell,0.0008,3.39,328
Main-PowderGag,0.0008,3.46,742
Main-KingBobTheNth,0.0008,3.12,"2,622"
Main-WordSchmord,0.0008,3.18,"5,173"
Main-ExpressLaneLimit,0.0008,3.31,"1,119"
Main-BabyLanguage,0.0008,3.19,"2,369"
Main-HadTheSillyThingInReverse,0.0008,3.13,"13,270"
Main-HollywoodCuisine,0.0008,3.12,"4,239"
Main-StereotypeReactionGag,0.0008,3.21,"1,121"
Main-DecisionDarts,0.0008,3.25,"8,838"
Main-PerpetualExpression,0.0008,3.51,"9,750"
Main-AsianDrivers,0.0008,3.17,"5,987"
Main-BeefBandage,0.0008,3.19,"1,461"
Main-AccidentalDanceCraze,0.0008,3.39,916
Main-PuttingOnMyThinkingCap,0.0008,3.11,"3,964"
Main-IndoEuropeanAlienLanguage,0.0008,3.26,604
Main-GettingTheBoot,0.0008,3.15,"2,148"
Main-LastUnsmokedCigarette,0.0008,3.56,279
Main-CrookedContractor,0.0008,3.16,"7,041"
Main-WritersBlock,0.0008,3.13,"9,814"
Main-TheIllegible,0.0008,3.11,"6,881"
Main-PopGoesTheHuman,0.0008,3.17,"3,111"
Main-AGoodOldFashionedPaintWatching,0.0008,3.13,"6,656"
Main-PinchingPain,0.0008,3.21,"4,216"
Main-EliminatedFromTheRace,0.0008,3.53,"1,807"
Main-EnemyEatsYourLunch,0.0008,3.09,"8,288"
Main-StockForeignName,0.0008,3.02,"34,790"
Main-TheHost,0.0008,3.52,"3,816"
Main-MdEnvy,0.0008,3.27,"8,982"
Main-WordAssociationTest,0.0008,3.29,"1,852"
Main-TinkleInTheEye,0.0008,3.33,"8,265"
Radar-Advertising,0.0008,3.22,760
Main-MooseAreIdiots,0.0008,3.11,"2,849"
Main-DelayedWire,0.0008,3.41,"5,219"
Main-InvisibleHoles,0.0008,3.35,"2,453"
Main-UselessAccessory,0.0008,3.17,"2,569"
Main-ConfusedBystanderInterview,0.0008,3.19,"3,954"
Main-FultonStreetFolly,0.0008,3.32,"1,809"
Main-RealJokeName,0.0008,3.12,"2,165"
Main-ButtBiter,0.0008,3.03,"6,601"
Main-JustKeepDriving,0.0008,3.12,"2,460"
Main-MutuallyAssuredDestruction,0.0008,3.70,946
Main-LegallyDead,0.0008,3.17,"1,737"
Main-HollywoodRestrainingOrder,0.0008,3.12,"1,999"
Main-TalkToTheHand,0.0008,3.35,"1,221"
Main-HaveWeMet,0.0008,3.07,"6,029"
Main-AwfulBritishSexComedy,0.0008,3.34,"2,469"
Main-RidiculouslyLoudCommercial,0.0008,3.26,"1,545"
Main-ICanSeeYou,0.0008,3.26,"2,355"
Main-SquadNickname,0.0008,2.91,"20,737"
Main-BrakeAngrily,0.0008,3.29,"2,442"
Main-DanceLine,0.0008,3.27,"2,831"
Main-WhereWereYouLastNight,0.0008,3.45,495
Main-KindlyVet,0.0008,3.11,"5,228"
Main-ObstacleSkiCourse,0.0008,3.37,"5,141"
Main-ReadingLips,0.0007,3.16,"6,756"
Main-Incoming,0.0007,3.18,755
Main-NonPromotion,0.0007,3.15,811
Main-LetsJustSeeWhatWouldHaveHappened,0.0007,3.79,812
Main-FallOfTheHouseOfCards,0.0007,3.16,"1,042"
Main-MidnightSnack,0.0007,3.07,"7,041"
Main-DunceCap,0.0007,3.10,"20,710"
Main-TrainProblem,0.0007,3.08,"8,016"
Main-WannabeLine,0.0007,3.27,"2,681"
Main-BobFromAccounting,0.0007,3.09,"6,343"
Main-TheAllSolvingHammer,0.0007,2.95,"11,790"
Main-DoYouWantToHaggle,0.0007,3.07,"5,576"
Main-SuddenlyBilingual,0.0007,3.19,291
Main-RulesOfTheRoad,0.0007,3.20,"3,913"
Main-ForgetfulJones,0.0007,3.42,"3,215"
Main-INever,0.0007,3.44,716
Main-StreetPerformer,0.0007,3.04,"18,266"
Main-WhoAreYou,0.0007,3.03,"6,049"
Main-JoeSentMe,0.0007,3.37,988
Main-FavouritismFlipFlop,0.0007,3.35,786
Main-YellowSashOfPower,0.0007,3.24,"4,415"
Main-AccidentalUnfortunateGesture,0.0007,3.07,"5,192"
Main-HeartbreakAndIceCream,0.0007,3.12,"2,985"
Main-NationsAsPeople,0.0007,3.37,"67,456"
Main-ThereIsNoRuleSix,0.0007,3.11,"3,002"
Main-VampireDance,0.0007,3.25,"3,450"
Main-UnconventionalSmoothie,0.0007,3.15,"3,905"
Main-IRememberItLikeItWasYesterday,0.0007,3.25,756
Main-PasteEater,0.0007,3.33,991
Main-DogPileOfDoom,0.0007,3.08,"1,210"
Main-LevelBreaker,0.0007,3.60,670
Main-OnTheMoney,0.0007,3.07,"15,417"
Main-GoFigure,0.0007,3.29,"1,031"
Main-GoldTooth,0.0007,3.06,"10,938"
Main-BedroomAdulteryScene,0.0007,3.52,925
Main-HotPotato,0.0007,3.15,"5,149"
Main-BlindDriving,0.0007,3.28,"1,349"
Main-AbstractScale,0.0007,3.14,"2,767"
Main-ShockingVoiceIdentityReveal,0.0007,3.19,"1,205"
Main-TamponRun,0.0007,3.21,"1,695"
Main-SmokingGunControl,0.0007,3.28,"3,047"
Main-CodeEmergency,0.0007,3.03,"14,742"
Main-FakeMixedRace,0.0007,3.24,"1,542"
Main-RealityChangingMiniature,0.0007,3.04,"8,962"
Main-IsThatAChallenge,0.0007,3.24,592
Main-SelfInducedAllergicReaction,0.0007,3.28,817
Main-JoinedYourParty,0.0007,3.19,"1,744"
Main-OpinionChangingDream,0.0007,3.30,"2,728"
Main-AndThenISaid,0.0007,3.15,647
Main-CoolToy,0.0007,3.17,"2,228"
Main-BluffingTheAdvanceScout,0.0007,3.26,903
Main-HighlyVisiblePassword,0.0007,3.21,"2,382"
Main-ItsThePrincipleOfTheThing,0.0007,3.35,717
Main-BearTrapBed,0.0007,3.24,"6,614"
Main-MunchausenSyndrome,0.0007,3.20,"6,565"
Main-FatCamp,0.0007,3.40,"18,774"
Main-TropeCoTropeOfTheWeek,0.0007,3.26,969
Main-RapidFireNameGuessing,0.0007,3.31,564
Main-CallingShotGun,0.0007,3.15,"2,125"
Main-EveryScarHasAStory,0.0007,3.15,"2,586"
Main-NamesGivenToComputers,0.0007,3.25,"12,862"
Main-BusmansVocabulary,0.0007,3.24,"1,831"
Main-FacialDialogue,0.0007,3.19,"2,421"
Main-WeShouldGetAnotherTape,0.0007,3.30,740
Main-AdventurersClub,0.0007,3.34,395
Main-HighDiveHijinks,0.0007,3.16,560
Main-TimeManagementGame,0.0007,3.39,"3,862"
Main-AmbulanceCut,0.0007,3.24,"2,145"
Main-HaventYouSeenXBefore,0.0007,3.05,"7,038"
Main-DeusExScuseMe,0.0007,3.40,"4,003"
Main-PlaceboEurekaMoment,0.0007,3.08,"4,331"
Main-TheMovieBuff,0.0007,3.24,467
Main-SlidingScaleOfAnimeObscurity,0.0007,3.13,"6,239"
Main-DoorToDoorEpisode,0.0007,3.23,"2,266"
Main-YouCantHandleTheParody,0.0007,3.16,"2,166"
Main-NeverLendToAFriend,0.0007,3.09,"12,333"
Main-PermissionToSpeakFreely,0.0007,3.15,"4,575"
Main-TrashCanBand,0.0007,3.45,"3,223"
Main-CrushParade,0.0007,3.19,"1,030"
Main-GradeSystemSnark,0.0007,3.26,"13,307"
Main-YouCantMissIt,0.0007,3.20,"2,011"
Main-AreYouDoneYet,0.0007,3.23,"1,001"
Main-FinallyFoundTheBody,0.0007,3.38,"1,663"
Main-PropertyLine,0.0007,3.53,826
Main-DontComeAKnockin,0.0007,3.16,"2,338"
Main-ProtocolPeril,0.0007,3.18,"2,253"
Main-MeditatingUnderAWaterfall,0.0006,3.16,"50,053"
Main-TheTysonZone,0.0006,3.16,"2,357"
Main-ForeignerForADay,0.0006,3.19,"2,808"
Main-ImprovisedUmbrella,0.0006,3.11,"10,028"
Main-DontLookDown,0.0006,3.13,"2,726"
Main-ConstructionZoneCalamity,0.0006,3.30,"2,363"
Main-GagLips,0.0006,3.22,663
Main-LoudspeakerTruck,0.0006,3.27,"2,086"
Main-Beergasm,0.0006,3.31,"1,626"
Main-YouWannaBuyAWatch,0.0006,3.09,"5,177"
Main-ICantFeelMyLegs,0.0006,3.06,"5,252"
Narm-Manga,0.0006,3.05,"2,704"
Main-WastebasketBall,0.0006,3.15,"56,255"
Main-HairOfTheDog,0.0006,3.43,"51,602"
Main-SelectiveSqueamishnessSuppression,0.0006,3.27,"2,302"
Main-DoorDumb,0.0006,3.08,"3,877"
Main-MundaneGhostStory,0.0006,3.22,"1,214"
Main-SerialTweaker,0.0006,4.27,"84,638"
Main-LittleJimmy,0.0006,3.26,"15,754"
Main-PrematureAggravation,0.0006,3.29,"1,425"
Main-ApplianceDefenestration,0.0006,3.22,"10,879"
Main-WellIntentionedReplacement,0.0006,3.05,"9,369"
Main-LooksLikeJesus,0.0006,3.11,"7,275"
Main-ScriptSwap,0.0006,3.05,"7,587"
Main-EscalatingBrawl,0.0006,3.19,"13,897"
Main-OneManBand,0.0006,3.10,"9,593"
Main-WeHaveThoseToo,0.0006,3.10,"3,184"
Main-SidewaysSmile,0.0006,3.33,"1,491"
Main-OpenMouthInsertFoot,0.0006,3.49,"3,489"
Main-InstantThunder,0.0006,3.54,"1,591"
Main-ButThisIsRidiculous,0.0006,3.20,"3,227"
Main-BreakTheMotivationalSpeaker,0.0006,3.11,"4,809"
Main-NoNeedForNames,0.0006,3.22,158
Main-BrowserNarcotic,0.0006,3.29,"3,572"
Main-BriffitsAndSqueans,0.0006,3.55,834
Main-RuleOfSeven,0.0006,2.91,"16,132"
Main-ThermometerGag,0.0006,3.25,"1,027"
Main-ThatSoundsFamiliar,0.0006,3.12,"3,392"
Main-PreApprovedSermon,0.0006,3.32,"3,095"
Main-HometownNickname,0.0006,3.08,"13,458"
Main-MistakenForEvidence,0.0006,3.36,"3,730"
Main-AnImmigrantsTale,0.0006,3.38,"4,563"
Main-EpicCatalog,0.0006,3.50,"14,538"
Main-NineOutOfTenDoctorsAgree,0.0006,3.21,"1,465"
Main-LadyMondegreen,0.0006,3.25,814
Main-UnexpectedPositive,0.0006,3.61,"1,943"
Main-FightFurYourRightToParty,0.0006,3.28,"4,785"
Main-PartingFromConsciousnessWords,0.0006,3.34,"1,864"
Main-CarSong,0.0006,3.30,"12,093"
Narm-WesternAnimation,0.0006,2.92,"7,833"
Narm-Literature,0.0006,2.98,"5,654"
Narm-News,0.0006,3.13,"4,258"
Main-NeonSignHideout,0.0006,3.08,"6,077"
Main-SomewhereAHerpetologistIsCrying,0.0006,3.10,"7,400"
Main-NonsenseClassification,0.0006,3.43,"2,698"
Main-TalkingTypography,0.0006,3.34,"1,636"
Main-TheTroubleWithTickets,0.0006,3.35,992
Main-AlliterativeTitle,0.0006,3.29,"2,100"
Main-LostAtSea,0.0006,3.17,"2,814"
Main-StaircaseTumble,0.0006,3.07,"8,679"
Main-WritersBlockMontage,0.0006,3.20,"5,254"
Main-UnstoppableForceMeetsImmovableObject,0.0006,3.13,"7,744"
Main-SchoolIsForLosers,0.0006,3.29,"3,465"
Main-HollywoodNuns,0.0006,3.37,"1,215"
Main-YourBrainWontBeMuchOfAMeal,0.0006,3.19,"1,002"
Main-DashinglyDapperDerby,0.0006,3.11,"4,769"
Main-HelloAgainOfficer,0.0006,3.20,"1,514"
Main-TrivialPursuit,0.0006,3.47,578
Main-CantUnHearIt,0.0006,3.24,545
Main-SuckSessor,0.0006,3.02,"2,710"
Main-UnpronounceableAlias,0.0006,3.17,"1,518"
Main-VerbalTicked,0.0006,3.16,888
Main-BangingForHelp,0.0006,3.22,"1,846"
Main-FaceNodAction,0.0006,3.07,"3,871"
Main-NamedByDemocracy,0.0006,3.40,246
Main-GlassEye,0.0006,3.21,"1,655"
Main-GenericName,0.0006,3.37,480
Main-SacredLanguage,0.0006,3.30,"1,149"
Main-TheRestOfTheNuclearClub,0.0006,3.65,604
Main-PennyAmongDiamonds,0.0006,3.13,"5,965"
Main-PassedOverInheritance,0.0006,3.18,"6,811"
Main-YouNeedABreathMint,0.0006,3.04,"7,586"
Main-PicturePastiche,0.0006,3.24,"5,034"
Main-PlayingDoctor,0.0006,3.18,"3,804"
Main-RoundTableShot,0.0006,3.58,337
Main-LiteCreme,0.0006,3.27,"3,356"
Main-HollowSoundingHead,0.0005,3.16,"3,044"
Main-DriverOfABlackCab,0.0005,3.31,"5,617"
Main-ForgotICouldntSwim,0.0005,3.20,"11,069"
Main-PassingJudgment,0.0005,3.17,"1,775"
Main-TheStakeout,0.0005,3.19,"4,516"
Main-MagicFranchiseWord,0.0005,3.04,"2,808"
Main-GoingToBeOneOfThoseDays,0.0005,3.27,132
Main-GladYouThoughtOfIt,0.0005,3.33,565
Main-SteppingOutForAQuickCupOfCoffee,0.0005,3.19,"1,303"
Main-HollywoodPoliceDrivingAcademy,0.0005,3.30,819
Main-YouKnowWhatTheySay,0.0005,3.19,707
Main-OstentatiousSecret,0.0005,3.06,"11,255"
Main-Sabotutor,0.0005,3.14,"2,318"
Main-MoebiusNeighborhood,0.0005,3.24,594
Main-MedicineShow,0.0005,3.32,"1,341"
Main-GentlemanDetective,0.0005,3.36,"9,519"
Main-GrandTabletopRulesList,0.0005,3.43,81
Main-AwkwardlyPlacedBathtub,0.0005,3.29,"3,814"
Main-LightswitchSurprise,0.0005,3.28,"3,275"
Main-OurSloganIsTerrible,0.0005,3.18,"1,076"
Main-ObligatoryCorporateInitialism,0.0005,3.24,541
Main-OverreactingAirportSecurity,0.0005,3.10,"4,692"
Main-WeatherReport,0.0005,3.20,"2,638"
Main-AlwaysWithYou,0.0005,3.13,"5,893"
Main-OffscreenRealityWarp,0.0005,3.14,"2,976"
Main-BattyBooks,0.0005,3.53,56
Main-SimulatedUrbanCombatArea,0.0005,3.42,391
Main-GenericCopBadges,0.0005,3.47,615
Main-INeedYouToShutUp,0.0005,3.22,125
Main-PunishmentDetail,0.0005,3.34,"26,508"
Main-FireOfComfort,0.0005,3.37,272
Main-StopDrowningAndStandUp,0.0005,3.14,"2,619"
Main-PricelessPaperweight,0.0005,3.14,"3,541"
Main-FamilyDisunion,0.0005,3.59,796
Main-DeliveryGuyInfiltration,0.0005,2.95,"19,783"
Main-AlmaMaterSong,0.0005,3.33,"2,931"
Main-SouthernGothic,0.0005,3.37,"1,547"
Main-ShockinglyExpensiveBill,0.0005,3.03,"5,308"
Main-ThwartedEscape,0.0005,3.22,"1,469"
MythologyGag-Theater,0.0005,3.52,482
MythologyGag-Toys,0.0005,3.51,96
MythologyGag-WebComics,0.0005,3.43,222
MythologyGag-WebOriginal,0.0005,3.21,475
Main-PublicSecretMessage,0.0005,3.08,"5,934"
Main-LightsOffSomebodyDies,0.0005,3.32,"2,364"
Main-StockAnimalName,0.0005,3.22,"2,598"
Main-JargonDebate,0.0005,3.74,89
Main-BandWagonTechnique,0.0005,3.58,"49,233"
Main-IFeelGuiltyYouTakeIt,0.0005,3.40,418
Main-MexicansLoveSpeedyGonzales,0.0005,3.12,"2,993"
Main-PlatoIsAMoron,0.0005,3.19,"1,218"
Main-ClandestineCover,0.0005,3.60,"1,217"
Main-TravelingSalesman,0.0005,3.29,"5,068"
Main-FakeTwinGambit,0.0005,3.30,"1,195"
Main-RemovableSteeringWheel,0.0005,3.17,"2,067"
Main-BeingPersonalIsntProfessional,0.0005,3.15,"5,837"
Main-MaxTrope,0.0005,3.19,"3,939"
Main-JeopardyIntelligenceTest,0.0005,3.18,"4,150"
Main-ActorISTheTitleCharacter,0.0005,3.27,"2,472"
Main-EatingContest,0.0005,3.00,"100,990"
Main-EuphemismBuster,0.0005,3.41,106
Main-BookAndSwitch,0.0005,3.02,"13,719"
Main-WalkLikeAnEgyptian,0.0005,3.48,516
Main-TotallyEighteen,0.0005,3.18,"1,854"
Main-ComeBackMyPet,0.0005,3.54,194
Main-InstantCultured,0.0005,3.24,862
Main-SongsOfSolace,0.0005,3.32,627
Main-AcceptableCulturalTargets,0.0005,2.90,"6,574"
Main-ReedSnorkel,0.0005,3.12,"4,520"
Main-PotteryBarnPoor,0.0005,3.26,866
Main-TheRadioDiesFirst,0.0005,3.41,623
Main-FingerOnLips,0.0005,4.04,48
Main-AsbestosFreeCereal,0.0005,3.22,"3,361"
Main-InappropriateHunger,0.0005,3.15,"1,929"
Main-BottledCool,0.0005,3.43,"2,044"
Main-HilarityInZoos,0.0005,3.10,"2,936"
Main-BogglesTheMind,0.0005,3.09,"2,199"
Main-ParkingProblems,0.0005,3.59,261
Main-QuickChange,0.0005,3.28,"12,696"
Main-WaterIsDry,0.0005,3.11,"3,621"
Main-SellOut,0.0005,0.00,0
Main-ElevatorGag,0.0005,3.29,"2,079"
Main-CannotKeepASecret,0.0005,3.00,"7,495"
Main-HomogenousMultinationalAdCampaign,0.0005,3.62,199
Main-GibberingGenius,0.0005,3.22,383
ValuesDissonance-Theater,0.0005,3.31,949
ValuesDissonance-RealLife,0.0005,3.02,"4,053"
Main-CatConcerto,0.0005,3.40,380
Main-ForbiddenFriendship,0.0005,3.18,"3,029"
Main-ObliquelyObfuscatedOccupation,0.0005,3.30,"1,384"
Main-BigGuyRodeo,0.0005,3.30,69
Main-RadioMouth,0.0004,3.36,"1,708"
Main-ObliviousToHints,0.0004,3.24,802
Main-ContrivedClumsiness,0.0004,3.16,"1,933"
Main-CrankyLandlord,0.0004,3.32,"1,320"
Main-ByNoIMeanYes,0.0004,3.26,"3,312"
