Label,Eigenvector Centrality,Closeness Centrality,Betweenness Centrality
Main-FiveFingerFillet,0.0009,3.16,"5,329"
Main-ScreensAreCameras,0.0009,3.17,"3,001"
Main-TheMadnessPlace,0.0009,3.22,430
Main-AddictiveMagic,0.0009,3.40,534
Main-ScareDare,0.0009,3.28,"1,666"
Main-ReligionIsRight,0.0009,3.16,"2,517"
Main-YourHeartsDesire,0.0009,3.08,"3,561"
Main-RingAroundTheCollar,0.0009,3.32,"3,563"
Main-BornAsAnAdult,0.0009,2.98,"5,746"
Main-JunkieProphet,0.0009,3.14,"9,016"
Main-ThereAreNoGlobalConsequences,0.0009,3.06,"2,887"
Main-UnusuallyUninterestingName,0.0009,3.19,"1,379"
Main-NamedAfterTheirPlanet,0.0009,2.96,"8,820"
Main-TransformationCauses,0.0009,3.17,"4,229"
Main-HomelessPigeonPerson,0.0009,3.14,"8,329"
Main-OxymoronicBeing,0.0009,3.07,"4,034"
Main-HumanToWerewolfFootprints,0.0009,3.15,"7,233"
Main-RemovableShell,0.0009,3.25,"3,695"
Main-LowLife,0.0009,3.32,739
Main-SkeletonCrew,0.0009,3.16,"3,410"
Main-DivineDelegation,0.0009,3.20,"3,435"
Main-FurryEarDissonance,0.0009,3.25,"5,124"
Main-TalkingToPlants,0.0009,3.29,"2,822"
Main-WolvesAlwaysHowlAtTheMoon,0.0009,3.32,"5,145"
Main-StockMonsters,0.0009,3.27,"1,004"
Main-SpaceMaster,0.0009,3.17,"4,636"
Main-CropCircles,0.0009,3.25,"5,596"
Main-BodybagTrick,0.0009,3.17,"5,058"
Main-PlanetEngland,0.0009,3.07,"2,318"
Main-UniquenessValue,0.0009,3.05,"7,545"
Main-SupernaturalProofFather,0.0009,3.16,"11,534"
Main-HeroForADay,0.0009,3.32,343
Main-StrongAnts,0.0009,3.15,"4,898"
Main-FemaleMonsterSurprise,0.0008,3.06,"3,506"
Main-ThisWayToCertainDeath,0.0008,3.08,"3,248"
Main-BinarySuns,0.0008,3.07,"10,312"
Main-ScareCampaign,0.0008,3.33,"1,775"
Main-MusicSoothesTheSavageBeast,0.0008,3.02,"9,101"
Main-RealityBleed,0.0008,3.14,"5,579"
Main-HordesFromTheEast,0.0008,3.18,"3,126"
Main-FlyingFace,0.0008,2.94,"10,022"
Main-ClarkesLawForGirlsToys,0.0008,3.45,"11,552"
Main-PickYourHumanHalf,0.0008,3.07,"7,222"
Main-WindUpKey,0.0008,3.04,"12,000"
Main-GenuineHumanHide,0.0008,3.08,"8,875"
Main-SkepticNoLonger,0.0008,3.21,"1,618"
Main-HandsInPockets,0.0008,3.25,"5,681"
Main-OneTrueFaith,0.0008,3.14,"3,256"
Main-EternallyPearlyWhiteTeeth,0.0008,3.25,"4,514"
Main-MagicLibrarian,0.0008,3.23,"1,898"
Main-BestForLast,0.0008,3.22,993
Main-FauxHorrorFilm,0.0008,3.23,"8,386"
Main-NotQuiteBackToNormal,0.0008,3.23,"2,668"
Main-TemporalSickness,0.0008,3.27,896
Main-MouseHole,0.0008,3.26,"4,142"
Main-InexplicablyTailless,0.0008,3.08,"9,476"
Main-PeekABogeyman,0.0008,3.13,"4,647"
Main-CorralledCosmos,0.0008,3.20,846
Main-TheWebAlwaysExisted,0.0008,2.98,"17,259"
Main-ShatteringTheIllusion,0.0008,3.20,596
Main-Druid,0.0008,3.30,"1,970"
Main-SuperSpeedReading,0.0008,3.19,"3,219"
Main-DigitizedHacker,0.0008,3.20,"2,755"
Main-VirusMisnomer,0.0008,3.44,179
Main-BackstoryOfTheDay,0.0008,3.41,434
Main-EvilEvolves,0.0008,3.17,"1,370"
Main-BellyMouth,0.0008,3.10,"10,306"
Main-AlternateTooniverse,0.0008,3.33,556
Main-WrongContextMagic,0.0008,2.93,"6,047"
Main-GothSpirals,0.0007,3.21,"5,634"
Main-SelfConstructedBeing,0.0007,3.02,"3,638"
Main-ApparentlyHumanMerfolk,0.0007,3.20,"7,023"
Main-YowiesAndBunyipsAndDropBearsOhMy,0.0007,3.19,"6,888"
Main-NarrativeShapeshifting,0.0007,3.17,"1,742"
Main-SuperpowerRussianRoulette,0.0007,3.05,"1,141"
Main-TranslatorCollar,0.0007,3.28,"1,795"
Main-JuxtapositionGag,0.0007,3.40,172
Main-PhysicalHeaven,0.0007,3.53,118
Main-SavedByThePhlebotinum,0.0007,3.18,"1,368"
Main-HeavyVoice,0.0007,3.21,"1,684"
Main-TopGod,0.0007,3.11,"8,969"
Main-MirrorSelf,0.0007,3.13,"1,607"
Main-EmergentHuman,0.0007,3.10,"4,576"
Main-OnePhoneCall,0.0007,3.25,"3,101"
Main-FleshVersusSteel,0.0007,3.06,"2,339"
Main-CreepyCemetery,0.0007,3.11,"6,734"
Main-CoolCat,0.0007,3.25,"1,871"
Main-Mix-And-MatchMan,0.0007,3.09,"2,925"
Main-IntriguedByHumanity,0.0007,2.96,"23,497"
Main-LightmareFuel,0.0007,3.22,"1,556"
Main-WeWillNotHaveAppendixesInTheFuture,0.0007,3.20,"4,500"
Main-Autocannibalism,0.0007,3.01,"2,426"
Main-SpecialEffectBranding,0.0007,3.11,"1,282"
Main-AnimateBodyParts,0.0007,3.35,380
Main-WhatIfTheBabyIsLikeMe,0.0007,3.02,"5,766"
Main-SkippyRules,0.0007,3.63,89
Main-SeahorseSteed,0.0007,3.12,994
Main-FriendToBugs,0.0007,3.01,"2,710"
Main-CreepyMortician,0.0007,3.28,"2,156"
Main-NoOffButton,0.0007,3.26,112
Main-PrematureEmpowerment,0.0007,3.16,"1,522"
Main-EarNotch,0.0007,3.17,"3,965"
Main-FleshGolem,0.0007,3.17,892
Main-TaxidermyIsCreepy,0.0007,3.22,"2,187"
Main-UnusualAnimalAlliance,0.0007,3.49,175
Main-StockUnsolvedMysteries,0.0007,3.11,"6,381"
Main-CelestialBody,0.0007,3.08,"4,455"
Main-InescapableHorror,0.0007,3.28,438
Main-ImmortalityInducer,0.0007,3.28,"19,980"
Main-MegaMicrobes,0.0007,3.20,"2,691"
Main-HypnoticHead,0.0007,3.31,930
Main-CallAPegasusAHippogriff,0.0007,3.04,"3,328"
Main-DrGenericius,0.0007,3.25,"2,107"
Main-TravelingLandmass,0.0007,3.26,644
Main-WardingGestures,0.0007,3.26,"1,059"
Main-RobotRepublic,0.0007,3.18,"1,095"
Main-SlapYourselfAwake,0.0007,3.46,573
Main-ThinkingUpPortals,0.0006,3.21,"1,213"
Main-ArcadianInterlude,0.0006,3.30,"1,289"
Main-SonOfAnApe,0.0006,2.98,"4,314"
Main-RecurringLocation,0.0006,3.27,516
Main-ChildrenAreSpecial,0.0006,3.31,827
Main-ImCryingButIDontKnowWhy,0.0006,3.19,"4,066"
Main-GoodLipsEvilJaws,0.0006,3.16,"1,132"
Main-TheEyesHaveIt,0.0006,3.13,"3,424"
Main-MagicPrerequisite,0.0006,3.20,"4,113"
Main-SuperheroPrevalenceStages,0.0006,3.00,"4,249"
Main-BitzBox,0.0006,3.59,238
Main-CarryTheOne,0.0006,3.11,"6,149"
Main-GlowingMechanicalEyes,0.0006,3.25,"1,410"
Main-SharkMan,0.0006,2.93,"6,408"
Main-SuperpowersForADay,0.0006,3.20,"1,653"
Main-WhatMeasureIsAHumanoid,0.0006,3.10,"54,113"
Main-UnknownPhenomenon,0.0006,3.32,300
Main-DefenceMechanismSuperpower,0.0006,3.09,892
Main-RamScoop,0.0006,3.39,916
Main-Humanshifting,0.0006,3.08,"1,882"
Main-OldSchoolBuilding,0.0006,3.49,"1,961"
Main-MonsterDelay,0.0006,3.27,789
Main-InstantPeopleJustAddWater,0.0006,3.13,"2,704"
Main-SettingAsACharacter,0.0006,3.13,"3,195"
Main-DreamPeople,0.0006,3.11,"5,151"
Main-ReallyWasBornYesterday,0.0006,3.17,"1,354"
Main-SlowTransformation,0.0006,3.14,"3,625"
Main-StockDinosaursNonDinosaurs,0.0006,3.16,"2,217"
Main-SpareBodyParts,0.0006,3.29,959
Main-MadDreamer,0.0006,3.10,"3,022"
Main-MiniaturesConversions,0.0006,3.69,"10,585"
Main-WindFromBeneathMyWings,0.0006,3.06,"6,314"
Main-OutOfContinues,0.0006,3.10,808
Main-TailfinWalking,0.0006,3.29,"4,256"
Main-MutualMasquerade,0.0006,3.19,"1,412"
Main-EvilDetectingBaby,0.0006,3.27,331
Main-HelicopterFlyswatter,0.0006,3.41,"1,932"
Main-SchoolSavedMyLife,0.0006,3.32,"5,536"
Main-MonsterFunFacts,0.0005,3.27,282
Main-InnocentBystanderSeries,0.0005,3.44,248
Main-CollaredByFashion,0.0005,3.52,265
Main-SingleEpisodeHandicap,0.0005,3.14,"1,361"
Main-AlchemicElementals,0.0005,3.32,517
Main-InfectiousInsanity,0.0005,3.35,532
Main-Stat-O-Vision,0.0005,2.93,"14,617"
Main-MedicalRapeAndImpregnate,0.0005,3.21,"1,530"
Main-OminousCrack,0.0005,3.19,"1,458"
Main-TheStrengthOfTenMen,0.0005,3.12,"1,953"
Main-RuleOfAnimationConservation,0.0005,3.30,"1,189"
MythologyGag-TabletopGames,0.0005,3.55,158
Main-SportsWidow,0.0005,3.54,"10,394"
Main-MonsterVision,0.0005,3.69,"1,470"
Main-FurryBaldness,0.0005,3.38,"1,117"
Main-TransNature,0.0005,3.07,"2,311"
Main-NeverBeHurtAgain,0.0005,3.22,605
Main-SomewhereAnEntomologistIsCrying,0.0005,3.17,"4,000"
Main-AllWitchesHaveCats,0.0005,3.18,"2,423"
Main-NobleSpaceSavage,0.0005,3.68,23
Main-ScareTheDog,0.0005,3.26,"1,131"
Main-PatchworkWorld,0.0005,3.10,"7,544"
Main-MagicalFlutist,0.0005,3.17,"3,065"
Main-ApesInSpace,0.0005,3.15,"3,240"
Main-GoFetch,0.0005,3.11,"7,402"
Main-SentientAIWarningSigns,0.0005,3.16,862
Main-PatientZero,0.0005,3.40,240
Main-TheXenophile,0.0005,3.34,866
Main-ProtectivePressure,0.0005,3.36,99
Main-EyeSpy,0.0004,3.02,"11,663"
Main-WeirdBeard,0.0004,3.12,"20,436"
Main-SafeZoneHopeSpot,0.0004,3.23,"1,887"
Main-ParodyOfEvolution,0.0004,3.25,"1,326"
Main-TheMaker,0.0004,3.09,"6,298"
Main-PowerOverhaul,0.0004,3.52,111
Main-FliesEqualsEvil,0.0004,3.13,"3,225"
Main-StandardSuperHeroSetting,0.0004,2.99,"1,678"
Main-SomewhereAMammalogistIsCrying,0.0004,3.11,"5,228"
Main-FrankenX,0.0004,3.35,225
Main-TheUnearthly,0.0004,3.98,24
Main-CrossCulturalHandshake,0.0004,3.27,811
Main-NoBikesInTheApocalypse,0.0004,3.20,"1,518"
Main-PowerCrutch,0.0004,3.23,190
Main-SpeciesLostAndFound,0.0004,3.22,"1,601"
Main-OneManIndustrialRevolution,0.0004,3.19,"1,612"
Main-FurIsSkin,0.0004,3.23,"1,624"
Main-LittleGreenManInACan,0.0004,3.28,964
Main-InterfaceWithAFamiliarFace,0.0004,3.26,"7,965"
Main-SpiderPeople,0.0004,3.01,"4,525"
Main-EastIndies,0.0004,3.35,622
Main-ThoseWilyCoyotes,0.0004,3.15,"52,621"
Main-HeroAcademy,0.0004,3.48,181
Main-AsimovsThreeKindsOfScienceFiction,0.0004,4.15,15
Main-BeingHumanSucks,0.0004,3.12,"2,017"
Main-ToothStrip,0.0004,3.23,"1,851"
Main-ManOfKryptonite,0.0004,3.19,996
De-Alptraum-Treibstoff,0.0004,3.25,"41,950"
Main-LegoBodyParts,0.0004,3.23,"14,351"
BrotherSisterIncest-TabletopGames,0.0004,3.34,287
Main-HowlingToTheNight,0.0004,3.39,823
Main-FingerFraming,0.0004,3.15,"2,996"
Main-TheOldGods,0.0004,3.15,"1,675"
Main-HumansAdvanceSwiftly,0.0004,3.13,"1,342"
Main-TypicalTentacleTactics,0.0004,3.41,493
Main-InternetIncorporated,0.0004,3.13,"4,346"
Main-NoSelfBuffs,0.0004,3.19,430
Main-OurSpiritsAreDifferent,0.0004,3.10,"2,032"
Main-Magic-PoweredPseudoscience,0.0004,3.10,990
Main-FamouslyMundaneFictionallyMagical,0.0004,3.10,"5,179"
Main-PlaceOfProtection,0.0004,3.16,"2,881"
Main-NiceKitty,0.0004,3.38,282
Main-DimensionalTraveler,0.0004,3.04,"4,896"
Main-DestinationHostUnreachable,0.0004,3.12,"1,286"
Main-RecursiveCreators,0.0004,3.13,"2,038"
Main-SharedMassHallucination,0.0004,3.07,"6,228"
Main-ShipShapeShipwreck,0.0004,3.25,338
Main-NameOfPower,0.0004,3.77,43
Main-BlindMusician,0.0004,3.46,"1,398"
Main-OrganDodge,0.0004,3.19,"1,537"
Main-EvolutionaryRetCon,0.0004,3.24,526
Main-EatingMachine,0.0004,3.16,814
Main-FloatingMask,0.0004,3.08,"4,372"
Main-TheGreatWhodini,0.0004,3.43,315
Main-OccultBlueEyes,0.0004,3.22,"1,348"
Main-HackYourEnemy,0.0004,3.15,926
Main-YouCanSeeThatRight,0.0004,3.25,"1,201"
Main-LongLived,0.0003,3.05,"1,107"
Main-BeneficialDisease,0.0003,3.10,"1,580"
Main-HauntedFetter,0.0003,3.29,"1,885"
Main-StockMonsterSymbolism,0.0003,3.26,981
Main-HomeOfMonsters,0.0003,3.13,"1,346"
Main-PrayerIsALastResort,0.0003,3.14,879
Main-LivingDream,0.0003,3.12,"3,965"
Main-AliensNeverInventedTheWheel,0.0003,3.05,"3,274"
Main-CorpseLand,0.0003,3.11,"2,159"
Main-WizardsFromOuterSpace,0.0003,2.99,"1,526"
Main-SpeciesCodedForYourConvenience,0.0003,3.08,"7,429"
Main-HadesShaded,0.0003,3.09,"2,179"
Main-InTheDoldrums,0.0003,3.06,"1,592"
Main-EyesAreMental,0.0003,3.30,404
Main-ThisIsNotAFloor,0.0003,3.23,409
Main-OneHeroHoldTheWeaksauce,0.0003,3.13,560
Main-UnnervingSilence,0.0003,3.63,150
Main-TypicalCartoonAnimalColors,0.0003,3.23,"1,656"
Main-ShowOfTheseus,0.0003,3.27,"1,285"
Main-SpinTheEarthBackwards,0.0003,3.24,319
Main-MagicBus,0.0003,3.27,751
Main-FesteringFungus,0.0003,3.20,"1,406"
Main-PunishedWithUgly,0.0003,3.27,590
Main-EccentricExterminator,0.0003,3.35,477
Main-ReturningToTheScene,0.0003,3.67,128
Main-DetectiveAnimal,0.0003,3.14,"2,332"
Main-HeadTurnedBackwards,0.0003,3.52,311
Main-ChildrenInTow,0.0003,3.32,800
Main-YouWontLikeHowITaste,0.0003,3.25,603
Main-TelevisionPortal,0.0003,3.21,856
Main-PersonalHorror,0.0003,3.33,456
Main-RuleOfPersonificationConservation,0.0003,3.17,"2,066"
Main-MistookTheDominantLifeform,0.0003,3.18,616
Main-NoIntelligentLifeHere,0.0003,3.18,674
Main-ScienceCocktail,0.0003,3.49,83
Main-OurAncestorsAreSuperheroes,0.0003,3.11,"1,787"
Main-WeAllDieSomeday,0.0003,3.12,516
Main-WarringNatures,0.0003,3.30,141
Main-WoobieSpecies,0.0003,3.02,"2,094"
Main-TalkingPest,0.0003,4.07,11
Main-NoQuestionsAsked,0.0003,3.37,411
Main-ArtificialMeat,0.0003,3.24,"1,154"
Main-OperatorIncompatibility,0.0002,3.24,404
Main-ExorcistHead,0.0002,3.12,"1,148"
Main-ElectromagneticGhosts,0.0002,3.39,668
Main-CreatingLifeIsAwesome,0.0002,3.14,"2,064"
Main-ReversePsycho,0.0002,3.41,"1,600"
Main-SinglePowerSuperheroes,0.0002,3.26,"1,003"
Main-CockADoodleDawn,0.0002,3.16,"2,243"
Main-MutagenicFood,0.0002,3.15,697
Main-SurprisinglyFunctionalToys,0.0002,3.15,"1,646"
TropeCo-PsychoSerum,0.0002,3.32,102
Main-ExpositionIntuition,0.0002,3.20,"1,331"
Main-SuspiciouslyStealthyPredator,0.0002,3.43,253
Main-TheGenieInTheMachine,0.0002,3.22,86
Main-DiurnalNocturnalAnimal,0.0002,3.22,"49,737"
Main-EqualOpportunityOffender,0.0002,3.35,835
Main-BrotherhoodOfManimals,0.0002,3.28,579
Main-AppearanceIsInTheEyeOfTheBeholder,0.0002,3.14,217
Main-AndYourRewardIsInfancy,0.0002,3.17,"4,537"
Main-NotTheNessie,0.0002,3.32,625
Main-WalkingBackwards,0.0002,3.54,416
Main-ManVersusMachine,0.0002,3.26,300
Main-ExtendableArms,0.0002,3.34,"1,367"
Main-SpaceElf,0.0002,3.90,31
Main-RoyaltiesHeir,0.0002,3.27,959
Main-LiteraryWorkOfMagic,0.0002,3.31,449
Main-HumansAreSurvivors,0.0002,3.29,823
Main-ViolenceDetector,0.0002,3.21,391
Main-BigBadPet,0.0002,3.32,260
Main-NeverLand,0.0002,3.17,399
Main-LastGraspAtLife,0.0002,3.22,705
Main-SomethingForEveryone,0.0002,3.21,691
Main-SelfDuplication,0.0002,3.18,207
Main-VegetarianCarnivore,0.0002,3.18,971
Main-IDidntTellYouBecauseYoudBeUnhappy,0.0002,3.23,347
Main-ArtsyMoon,0.0002,3.16,"2,080"
Main-TheWorseningCurseMark,0.0002,3.21,484
Main-PainCenter,0.0002,3.74,453
Main-MorePredatorsThanPrey,0.0002,3.28,522
De-Alptraum-Fetischist,0.0002,3.29,"1,298"
Main-HelpfulHallucination,0.0002,3.25,"1,863"
De-MoralApostel,0.0002,3.91,"38,711"
Fr-MacGuffin,0.0002,3.42,983
Main-InformedSpecies,0.0002,3.07,944
Main-WeHaveBeenResearchingPhlebotinumForYears,0.0002,3.22,"1,831"
Main-TransformationAtTheSpeedOfPlot,0.0002,3.09,"3,208"
HighOctaneNightmareFuel-Warhammer40000,0.0002,2.92,"3,445"
Main-FluffyDryCat,0.0002,3.28,710
Main-SciFiKitchenSink,0.0002,3.15,97
Main-HighTimesFuture,0.0002,3.32,"2,176"
Main-ScaryJackInTheBox,0.0002,3.08,"3,707"
Main-FictionalFieldOfScience,0.0002,3.13,"3,152"
Main-TunnelOfForeshadowing,0.0002,3.43,230
Main-BigDumbBody,0.0002,3.38,818
Main-SecretIdentities,0.0002,3.98,2
Main-UnseenPrototype,0.0002,3.18,220
Main-NotSoAbandonedBuilding,0.0002,3.42,318
Main-HeroesActVillainsHinder,0.0002,3.23,828
Main-SecularHero,0.0002,3.34,251
Main-AdorableAbomination,0.0002,3.22,111
Main-TheDisembodied,0.0002,3.42,120
De-Alptraum-TreibstoffMitNitro,0.0001,3.29,"63,710"
De-Paranoia-Treibstoff,0.0001,3.38,"4,357"
Fr-PhlebotinumApplique,0.0001,3.09,"53,952"
Main-SwallowTheKey,0.0001,3.09,"2,388"
Main-MagicalGuide,0.0001,3.95,2
Main-HunterOfHerOwnKind,0.0001,4.05,7
Main-ScreamerPrank,0.0001,3.32,"5,529"
Main-SignatureDevice,0.0001,3.21,401
Main-ToTheFutureAndBeyond,0.0001,3.21,254
Main-WizardsWarriorsAndYou,0.0001,3.35,42
Main-UncannyAtmosphere,0.0001,3.22,178
Main-HungryMenace,0.0001,3.14,871
Main-MultipleTailedBeast,0.0001,3.13,"1,167"
Main-HumanAllAlong,0.0001,3.30,861
Main-SuddenHumility,0.0001,3.07,349
Main-MyBloodRunsHot,0.0001,3.05,"23,826"
Main-OnlyPointTwoPercentDifferent,0.0001,3.20,"1,844"
Main-VirusAndCureNames,0.0001,3.38,64
Main-CoolCodeOfSource,0.0001,3.39,160
Main-InteractingWithShadow,0.0001,3.13,694
Main-SupernaturalElite,0.0001,3.05,"11,737"
Main-MascotsLoveSugar,0.0001,3.30,363
Main-OceanAwe,0.0001,3.10,"3,852"
Main-YouKnowNothingAboutX,0.0001,3.35,306
Main-InterdimensionalTravelDevice,0.0001,3.12,807
Main-ThreadHopping,0.0001,4.13,212
Main-HerbivoresAreFriendly,0.0001,3.24,106
Main-SocietyOfImmortals,0.0001,3.08,"4,307"
Main-RampageFromANail,0.0001,3.18,"2,415"
De-SchauNichtHinSchatz,0.0001,4.11,229
De-CooleUndKomischeBestrafung,0.0001,3.30,"2,225"
Main-FearsomeCrittersOfAmericanFolklore,0.0001,3.34,164
De-MagischeComputer,0.0001,3.40,"101,816"
Fr-BluesDuClone,0.0001,3.33,558
Main-ChillOfUndeath,0.0001,3.14,"1,424"
De-CatGirl,0.0001,3.28,"18,197"
Main-LucidDream,0.0001,0.00,0
Main-NoFaceUnderTheMask,0.0001,2.95,"1,303"
Main-JOSHUABug,0.0001,3.60,1
Main-IBroughtItHere,0.0001,3.44,156
Main-VulcanHasNoMoon,0.0001,3.30,236
Main-ToothyIssue,0.0001,3.57,57
Main-HumanTrialIsHumanError,0.0001,3.43,18
Main-NotSoExtinct,0.0001,3.32,123
HighOctaneNightmareFuel-Animals,0.0001,3.02,"50,952"
Main-ImpossibleGenius,0.0001,3.19,718
Main-SmartPeopleBuildRobots,0.0001,3.02,839
Main-SapientHouse,0.0001,3.16,"1,824"
Main-HumanityIsYoung,0.0001,3.34,253
Main-PinocchioDenial,0.0001,3.30,66
HighOctaneNightmareFuel-IT,0.0001,3.36,29
HighOctaneNightmareFuel-FinalFantasy,0.0001,3.18,49
Main-MasculineLinesFeminineCurves,0.0001,3.07,"1,698"
Main-SapientAllAlong,0.0001,3.37,71
Main-ObliviousToHisOwnDescription,0.0001,3.29,80
Main-HiveDrone,0.0001,3.44,129
Main-TheSlidingScaleOfMagicVersusTechnology,0.0001,3.47,36
Main-PlanetOfDunceCaps,0.0001,3.19,104
Main-FantasticAngst,0.0001,3.15,143
Main-SparkFairy,0.0001,3.22,181
Main-HumanBodies,0.0001,3.55,75
Main-MrStarship,0.0001,3.61,21
Main-ICantSenseTheirPresence,0.0001,3.19,119
Main-YouKnowWhatThatMeans,0.0001,3.56,20
Fi-PahanSuopea,0.0001,3.55,"220,808"
Main-SecretSocietyGroupPicture,0.0001,3.28,180
Main-InhumanEmotion,0.0001,3.15,697
Main-MusicBoxIntervals,0.0001,3.39,201
Main-SemiDivine,0.0001,2.88,"3,395"
Main-CrapolaTech,0.0001,3.20,226
Main-EveryoneIsATomato,0.0001,3.30,109
Main-GeminiDestructionLaw,0.0000,3.23,28
TropeCo-TropeMobile,0.0000,3.43,47
Main-LegendFadesToMyth,0.0000,3.20,48
RoleAssociation-AnimatedFilm,0.0000,2.76,"1,451"
Main-ptitlenplerwa5,0.0000,3.22,256
Main-Tretonin,0.0000,4.12,2
Main-EmptyEyes,0.0000,3.54,20
Main-EssentialMadness,0.0000,3.15,170
Main-PossessiveParadise,0.0000,4.10,4
HoYay-WorldOfWarcraft,0.0000,3.90,0
HighOctaneNightmareFuel-DragonAge,0.0000,3.18,11
Main-LimitedDestinationTime,0.0000,3.40,10
Main-RobotOrSpacemanAlterEgo,0.0000,3.89,3
NightmareFuel-DisneyThemeParks,0.0000,3.26,32
Main-EverythingsFoxierWithFoxes,0.0000,3.98,5
Main-RingerPloy,0.0000,3.24,156
Main-MilkingTheMonster,0.0000,3.33,101
Main-MyArtMyMemory,0.0000,3.18,321
Main-ReferentialMania,0.0000,3.10,539
Main-AmazingTechnicolorWorld,0.0000,3.20,157
Main-ScaryAnimalTitle,0.0000,3.66,33
Main-NeurodiversityIsSupernatural,0.0000,3.20,371
DarthWiki-TheChildrensCrusade,0.0000,3.15,310
Main-InappropriateSpeakAndSpell,0.0000,3.37,205
Main-FearlessInfant,0.0000,3.15,697
NightmareFuel-CourageTheCowardlyDog,0.0000,3.10,13
Heartwarming-EpicMickey,0.0000,3.40,90
NightmareFuel-SpongebobSquarePants,0.0000,3.13,89
De-KonsistenteMagie,0.0000,3.48,"1,679"
Main-InvitedAsDinner,0.0000,3.25,449
Main-Conversions,0.0000,4.41,0
Main-PixelVsTexel,0.0000,3.75,0
NightmareFuel-TimBurton,0.0000,3.23,0
Main-WithMyDyingBreathISummonYou,0.0000,3.50,0
Main-ptitletq1kh1h9,0.0000,3.11,0
NightmareFuel-AvatarTheLastAirbender,0.0000,3.16,0
Main-SingleSexSpecies,0.0000,3.94,0
Main-DevourerOfSouls,0.0000,3.89,0
Main-ResourceWar,0.0000,4.05,0
Main-Flat-FootedFido,0.0000,3.52,0
Main-ptitlezt06x76c,0.0000,3.19,0
Laconic-MonsterOfTheWeek,0.0000,3.87,0
PL-CyklZombie,0.0000,3.44,0
Main-GeneticAdaptation,0.0000,3.30,0
Main-DesignCompromise,0.0000,3.43,0
Main-JohnLennonCyborg,0.0000,3.57,0
Sandbox-MohsScaleOfScienceFictionHardness,0.0000,2.74,0
Roleplay-AfterAction,0.0000,3.15,0
Sandbox-WhenGermsAttack,0.0000,3.54,0
Main-HumanCounterpart,0.0000,3.82,0
Main-UnconsciousObjector,0.0000,3.24,0
Sandbox-SwissArmySuperPower,0.0000,3.51,0
Sandbox-IntellectualAnimal,0.0000,3.03,0
Sandbox-TheSpeedOfThought,0.0000,4.02,0
Sandbox-SuperWeight,0.0000,3.13,0
Main-MentalStory,0.0000,3.17,0
Sandbox-InterdimensionalTravelDevice,0.0000,3.13,0
Sandbox-PollutedWasteland,0.0000,3.49,0
Sandbox-Mordor,0.0000,3.29,0
